"Dorset","1011","Declined","140"
"Dorset","1011","OtherSeq","105"
"Dudley","1011","NewServ","6485"
"Dudley","1011","NoNew","405"
"Dudley","1011","OtherSeq","95"
"Dudley","1011","Declined","20"
"Durham","1011","NewServ","4810"
"Durham","1011","NoNew","3055"
"Durham","1011","Declined","150"
"Durham","1011","OtherSeq","90"
"Ealing","1011","NewServ","2990"
"Ealing","1011","OtherSeq","270"
"Ealing","1011","NoNew","95"
"Ealing","1011","Declined","85"
"East Riding of Yorkshire UA","1011","NewServ","3295"
"East Riding of Yorkshire UA","1011","NoNew","865"
"East Riding of Yorkshire UA","1011","OtherSeq","15"
"East Riding of Yorkshire UA","1011","Declined","10"
"East Sussex","1011","NewServ","4675"
"East Sussex","1011","NoNew","1475"
"East Sussex","1011","OtherSeq","790"
"East Sussex","1011","Declined","20"
"Enfield","1011","NewServ","2555"
"Enfield","1011","NoNew","410"
"Enfield","1011","OtherSeq","85"
"Enfield","1011","Declined","35"
"Essex","1011","NewServ","17530"
"Essex","1011","NoNew","4430"
"Essex","1011","Declined","395"
"Essex","1011","OtherSeq","230"
"Gateshead","1011","NewServ","1915"
"Gateshead","1011","NoNew","575"
"Gateshead","1011","Declined","50"
"Gateshead","1011","OtherSeq","0"
"Gloucestershire","1011","NewServ","7685"
"Gloucestershire","1011","NoNew","785"
"Gloucestershire","1011","OtherSeq","710"
"Gloucestershire","1011","Declined","145"
"Greenwich","1011","NewServ","1975"
"Greenwich","1011","OtherSeq","595"
"Greenwich","1011","NoNew","275"
"Greenwich","1011","Declined","65"
"Hackney","1011","NewServ","1105"
"Hackney","1011","OtherSeq","115"
"Hackney","1011","Declined","80"
"Hackney","1011","NoNew","70"
"Halton UA","1011","NewServ","740"
"Halton UA","1011","NoNew","690"
"Halton UA","1011","Declined","0"
"Halton UA","1011","OtherSeq","0"
"Hammersmith and Fulham","1011","NewServ","965"
"Hammersmith and Fulham","1011","NoNew","345"
"Hammersmith and Fulham","1011","Declined","0"
"Hammersmith and Fulham","1011","OtherSeq","0"
"Hampshire","1011","NewServ","14665"
"Hampshire","1011","NoNew","2470"
"Hampshire","1011","OtherSeq","1785"
"Hampshire","1011","Declined","435"
"Haringey","1011","NewServ","1820"
"Haringey","1011","NoNew","180"
"Haringey","1011","Declined","50"
"Haringey","1011","OtherSeq","40"
"Harrow","1011","NewServ","1475"
"Harrow","1011","NoNew","415"
"Harrow","1011","Declined","10"
"Harrow","1011","OtherSeq","0"
"Hartlepool UA","1011","NewServ","1050"
"Hartlepool UA","1011","NoNew","305"
"Hartlepool UA","1011","Declined","0"
"Hartlepool UA","1011","OtherSeq","0"
"Havering","1011","NewServ","2205"
"Havering","1011","NoNew","480"
"Havering","1011","OtherSeq","410"
"Havering","1011","Declined","120"
"Herefordshire UA","1011","NewServ","2320"
"Herefordshire UA","1011","NoNew","595"
"Herefordshire UA","1011","Declined","75"
"Herefordshire UA","1011","OtherSeq","40"
"Hertfordshire","1011","NewServ","9505"
"Hertfordshire","1011","NoNew","1725"
"Hertfordshire","1011","Declined","90"
"Hertfordshire","1011","OtherSeq","65"
"Hillingdon","1011","NewServ","1950"
"Hillingdon","1011","OtherSeq","995"
"Hillingdon","1011","NoNew","30"
"Hillingdon","1011","Declined","25"
"Hounslow","1011","NewServ","1370"
"Hounslow","1011","NoNew","255"
