"Redcar and Cleveland","1314","Physical Disability","3765"
"North Somerset","1314","Physical Disability","3745"
"Bath and North East Somerset","1314","Physical Disability","3495"
"Sutton","1314","Physical Disability","3465"
"Islington","1314","Physical Disability","3275"
"Solihull","1314","Physical Disability","3030"
"Bracknell Forest","1314","Physical Disability","2880"
"Brent","1314","Physical Disability","2805"
"Windsor and Maidenhead","1314","Physical Disability","2720"
"Hammersmith and Fulham","1314","Physical Disability","2545"
"Thurrock","1314","Physical Disability","2545"
"Wokingham","1314","Physical Disability","2370"
"Kingston upon Thames","1314","Physical Disability","2355"
"Slough","1314","Physical Disability","2285"
"Merton","1314","Physical Disability","2185"
"Richmond upon Thames","1314","Physical Disability","2135"
"North East Lincolnshire","1314","Physical Disability","2010"
"Herefordshire","1314","Physical Disability","1970"
"Rutland","1314","Physical Disability","1240"
"City of London","1314","Physical Disability","85"
"Isles of Scilly","1314","Physical Disability","45"
"Kent","1213","Physical Disability","39910"
"Essex","1213","Physical Disability","37995"
"Hertfordshire","1213","Physical Disability","29085"
"Lancashire","1213","Physical Disability","29080"
"North Yorkshire","1213","Physical Disability","28095"
"Staffordshire","1213","Physical Disability","26875"
"Norfolk","1213","Physical Disability","24960"
"Birmingham","1213","Physical Disability","24865"
"Durham","1213","Physical Disability","24545"
"Hampshire","1213","Physical Disability","23425"
"Devon","1213","Physical Disability","22830"
"East Sussex","1213","Physical Disability","22670"
"Nottinghamshire","1213","Physical Disability","21225"
"Somerset","1213","Physical Disability","20705"
"Wiltshire","1213","Physical Disability","20425"
"Liverpool","1213","Physical Disability","20290"
"Lincolnshire","1213","Physical Disability","19880"
"Kirklees","1213","Physical Disability","19125"
"West Sussex","1213","Physical Disability","18865"
"Derbyshire","1213","Physical Disability","18825"
"Surrey","1213","Physical Disability","18490"
"Leeds","1213","Physical Disability","17920"
"Cambridgeshire","1213","Physical Disability","17695"
"Suffolk","1213","Physical Disability","17515"
"Buckinghamshire","1213","Physical Disability","16770"
"Cornwall","1213","Physical Disability","15535"
"Gloucestershire","1213","Physical Disability","13960"
"Wirral","1213","Physical Disability","13705"
"Warwickshire","1213","Physical Disability","13620"
"Kingston upon Hull","1213","Physical Disability","12900"
"St. Helens","1213","Physical Disability","12730"
"Cumbria","1213","Physical Disability","12725"
"Wakefield","1213","Physical Disability","12535"
"Rotherham","1213","Physical Disability","12180"
"Northamptonshire","1213","Physical Disability","12170"
"Bradford","1213","Physical Disability","11755"
"Worcestershire","1213","Physical Disability","11680"
"Leicestershire","1213","Physical Disability","11565"
"East Riding of Yorkshire","1213","Physical Disability","10870"
"Cheshire East","1213","Physical Disability","10575"
"Dorset","1213","Physical Disability","10395"
"Croydon","1213","Physical Disability","10285"
"Salford","1213","Physical Disability","10255"
"Stockport","1213","Physical Disability","10225"
"Ealing","1213","Physical Disability","10190"
"Leicester","1213","Physical Disability","10125"
"Bexley","1213","Physical Disability","9950"
"Sheffield","1213","Physical Disability","9715"
"Sefton","1213","Physical Disability","9550"
"Medway Towns","1213","Physical Disability","9495"
"Tameside","1213","Physical Disability","9345"
"Doncaster","1213","Physical Disability","9310"
"Cheshire West and Chester","1213","Physical Disability","9300"
"Havering","1213","Physical Disability","9285"
"South Tyneside","1213","Physical Disability","9135"
"Trafford","1213","Physical Disability","9115"
"Southampton","1213","Physical Disability","8945"
"Bromley","1213","Physical Disability","8935"
"Lambeth","1213","Physical Disability","8895"
"York","1213","Physical Disability","8895"
"Coventry","1213","Physical Disability","8860"
"Redbridge","1213","Physical Disability","8670"
"Newcastle upon Tyne","1213","Physical Disability","8660"
"Southend-on-Sea","1213","Physical Disability","8625"
"Bolton","1213","Physical Disability","8455"
"Stoke-on-Trent","1213","Physical Disability","8315"
"Derby","1213","Physical Disability","8140"
"Nottingham","1213","Physical Disability","7990"
"Peterborough","1213","Physical Disability","7815"
"Wigan","1213","Physical Disability","7650"
"Northumberland","1213","Physical Disability","7640"
"Shropshire","1213","Physical Disability","7520"
"Hartlepool","1213","Physical Disability","7465"
"Kensington and Chelsea","1213","Physical Disability","7400"
"Lewisham","1213","Physical Disability","7385"
"Torbay","1213","Physical Disability","7370"
"Harrow","1213","Physical Disability","7265"
"Dudley","1213","Physical Disability","6975"
"Sunderland","1213","Physical Disability","6900"
"Enfield","1213","Physical Disability","6620"
"Central Bedfordshire","1213","Physical Disability","6615"
"Gateshead","1213","Physical Disability","6400"
"Halton","1213","Physical Disability","6375"
"Poole","1213","Physical Disability","6265"
"Barnsley","1213","Physical Disability","6260"
"Camden","1213","Physical Disability","6235"
"Barking and Dagenham","1213","Physical Disability","6210"
"Swindon","1213","Physical Disability","6195"
"Knowsley","1213","Physical Disability","6070"
"Greenwich","1213","Physical Disability","5830"
"Milton Keynes","1213","Physical Disability","5780"
"Hackney","1213","Physical Disability","5705"
"Brent","1213","Physical Disability","5700"
"Rochdale","1213","Physical Disability","5635"
"Manchester","1213","Physical Disability","5610"
"Middlesbrough","1213","Physical Disability","5535"
"Sandwell","1213","Physical Disability","5525"
"Haringey","1213","Physical Disability","5480"
"Isle of Wight","1213","Physical Disability","5455"
"Oldham","1213","Physical Disability","5320"
"Barnet","1213","Physical Disability","5300"
"Bournemouth","1213","Physical Disability","5270"
"Newham","1213","Physical Disability","5215"
"Stockton-on-Tees","1213","Physical Disability","5185"
"North Lincolnshire","1213","Physical Disability","5130"
"Calderdale","1213","Physical Disability","5065"
"Darlington","1213","Physical Disability","5040"
"Hillingdon","1213","Physical Disability","4975"
"Tower Hamlets","1213","Physical Disability","4920"
"Oxfordshire","1213","Physical Disability","4910"
"Warrington","1213","Physical Disability","4825"
"Luton","1213","Physical Disability","4810"
"Brighton and Hove","1213","Physical Disability","4805"
"Portsmouth","1213","Physical Disability","4790"
"Southwark","1213","Physical Disability","4775"
"Redcar and Cleveland","1213","Physical Disability","4765"
"Plymouth","1213","Physical Disability","4595"
"Wandsworth","1213","Physical Disability","4590"
"Bristol","1213","Physical Disability","4565"
"North Tyneside","1213","Physical Disability","4485"
"Bedford","1213","Physical Disability","4470"
"Wolverhampton","1213","Physical Disability","4440"
"Telford and the Wrekin","1213","Physical Disability","4435"
"Islington","1213","Physical Disability","4380"
"Blackburn with Darwen","1213","Physical Disability","4240"
"Bath and North East Somerset","1213","Physical Disability","4080"
"Bury","1213","Physical Disability","3885"
"Merton","1213","Physical Disability","3880"
"Walsall","1213","Physical Disability","3870"
"Westminster","1213","Physical Disability","3855"
"Blackpool","1213","Physical Disability","3845"
"Hounslow","1213","Physical Disability","3770"
"North Somerset","1213","Physical Disability","3755"
"South Gloucestershire","1213","Physical Disability","3725"
"Waltham Forest","1213","Physical Disability","3710"
"West Berkshire","1213","Physical Disability","3700"
"Solihull","1213","Physical Disability","3610"
"Bracknell Forest","1213","Physical Disability","3515"
"Windsor and Maidenhead","1213","Physical Disability","3120"
"Sutton","1213","Physical Disability","2985"
"Reading","1213","Physical Disability","2770"
"Hammersmith and Fulham","1213","Physical Disability","2600"
"Slough","1213","Physical Disability","2480"
"Thurrock","1213","Physical Disability","2400"
"Richmond upon Thames","1213","Physical Disability","2325"
"Wokingham","1213","Physical Disability","2290"
"North East Lincolnshire","1213","Physical Disability","2205"
"Kingston upon Thames","1213","Physical Disability","2185"
"Rutland","1213","Physical Disability","1280"
"Herefordshire","1213","Physical Disability","1140"
"City of London","1213","Physical Disability","150"
"Isles of Scilly","1213","Physical Disability","40"
"Kent","1112","Substance Misuse","77730"
"Hampshire","1112","Substance Misuse","68330"
"Essex","1112","Substance Misuse","65076"
"Hertfordshire","1112","Substance Misuse","46279"
"Lancashire","1112","Substance Misuse","44632"
"Birmingham","1112","Substance Misuse","42291"
"Norfolk","1112","Substance Misuse","40622"
"Staffordshire","1112","Substance Misuse","38882"
"North Yorkshire","1112","Substance Misuse","36897"
"Devon","1112","Substance Misuse","36592"
"Derbyshire","1112","Substance Misuse","33641"
"Wiltshire","1112","Substance Misuse","33495"
"Durham","1112","Substance Misuse","33367"
"Nottinghamshire","1112","Substance Misuse","33032"
"West Sussex","1112","Substance Misuse","31004"
"Cornwall","1112","Substance Misuse","28410"
"Liverpool","1112","Substance Misuse","26920"
"Somerset","1112","Substance Misuse","26911"
"Leeds","1112","Substance Misuse","25975"
"Lincolnshire","1112","Substance Misuse","24622"
"Cambridgeshire","1112","Substance Misuse","24414"
"Kirklees","1112","Substance Misuse","23023"
"East Sussex","1112","Substance Misuse","22321"
"Northamptonshire","1112","Substance Misuse","21540"
"Suffolk","1112","Substance Misuse","21004"
"Buckinghamshire","1112","Substance Misuse","20998"
"Dorset","1112","Substance Misuse","19986"
"Shropshire","1112","Substance Misuse","19336"
"Dudley","1112","Substance Misuse","18881"
"Warwickshire","1112","Substance Misuse","18850"
"Bradford","1112","Substance Misuse","18554"
"Rotherham","1112","Substance Misuse","18528"
"Sefton","1112","Substance Misuse","18010"
"Surrey","1112","Substance Misuse","17753"
"Tameside","1112","Substance Misuse","17627"
"Sheffield","1112","Substance Misuse","17363"
"Wirral","1112","Substance Misuse","16880"
"Leicestershire","1112","Substance Misuse","16153"
"Southampton UA","1112","Substance Misuse","16054"
"Newcastle upon Tyne","1112","Substance Misuse","16032"
"Worcestershire","1112","Substance Misuse","15850"
"Wakefield","1112","Substance Misuse","15763"
"East Riding of Yorkshire UA","1112","Substance Misuse","15585"
"Trafford","1112","Substance Misuse","15243"
"Sandwell","1112","Substance Misuse","15235"
"Croydon","1112","Substance Misuse","15089"
"Cheshire East UA","1112","Substance Misuse","14957"
"Ealing","1112","Substance Misuse","14951"
"St. Helens","1112","Substance Misuse","14475"
"Stoke-on-Trent UA","1112","Substance Misuse","14459"
"Kingston upon Hull UA","1112","Substance Misuse","14413"
"Gloucestershire","1112","Substance Misuse","14295"
"Northumberland","1112","Substance Misuse","14041"
"Coventry","1112","Substance Misuse","13851"
"Bristol UA","1112","Substance Misuse","13743"
"Lambeth","1112","Substance Misuse","13738"
"Stockport","1112","Substance Misuse","13734"
"Cheshire West and Chester UA","1112","Substance Misuse","13262"
"Cumbria","1112","Substance Misuse","13059"
"Sunderland","1112","Substance Misuse","13027"
"Salford","1112","Substance Misuse","13022"
"Oxfordshire","1112","Substance Misuse","12868"
"Enfield","1112","Substance Misuse","12831"
"Bromley","1112","Substance Misuse","12353"
"Doncaster","1112","Substance Misuse","11929"
"Bexley","1112","Substance Misuse","11855"
"Plymouth UA","1112","Substance Misuse","11748"
"Wigan","1112","Substance Misuse","11645"
"Havering","1112","Substance Misuse","11363"
"Redbridge","1112","Substance Misuse","11237"
"Southend-on-Sea UA","1112","Substance Misuse","10915"
"York UA","1112","Substance Misuse","10886"
"Leicester UA","1112","Substance Misuse","10583"
"Manchester","1112","Substance Misuse","10246"
"Bolton","1112","Substance Misuse","10193"
"Derby UA","1112","Substance Misuse","10098"
"Swindon UA","1112","Substance Misuse","10000"
"Torbay UA","1112","Substance Misuse","9927"
"Peterborough UA","1112","Substance Misuse","9903"
"Kensington and Chelsea","1112","Substance Misuse","9653"
"Bury","1112","Substance Misuse","9635"
"Stockton-on-Tees UA","1112","Substance Misuse","9625"
"Hillingdon","1112","Substance Misuse","9518"
"Barnsley","1112","Substance Misuse","9368"
"Newham","1112","Substance Misuse","9362"
"Portsmouth UA","1112","Substance Misuse","9325"
"Telford and the Wrekin UA","1112","Substance Misuse","9168"
"Brent","1112","Substance Misuse","9162"
"Gateshead","1112","Substance Misuse","9160"
"Calderdale","1112","Substance Misuse","9146"
