"Stockton-on-Tees","1213","18-64","2400"
"Rochdale","1213","18-64","2395"
"Enfield","1213","18-64","2390"
"Shropshire","1213","18-64","2370"
"Luton","1213","18-64","2360"
"Bournemouth","1213","18-64","2330"
"Knowsley","1213","18-64","2315"
"Southend-on-Sea","1213","18-64","2275"
"Central Bedfordshire","1213","18-64","2270"
"Wakefield","1213","18-64","2250"
"South Tyneside","1213","18-64","2245"
"Tower Hamlets","1213","18-64","2230"
"Sutton","1213","18-64","2220"
"Gateshead","1213","18-64","2180"
"Westminster","1213","18-64","2145"
"Peterborough","1213","18-64","2110"
"Trafford","1213","18-64","2105"
"Torbay","1213","18-64","2085"
"Plymouth","1213","18-64","2080"
"South Gloucestershire","1213","18-64","2075"
"Warrington","1213","18-64","2040"
"Buckinghamshire","1213","18-64","2035"
"North Lincolnshire","1213","18-64","2025"
"Croydon","1213","18-64","2005"
"Kensington and Chelsea","1213","18-64","1955"
"Bolton","1213","18-64","1900"
"Lewisham","1213","18-64","1860"
"Brighton and Hove","1213","18-64","1860"
"Milton Keynes","1213","18-64","1785"
"Solihull","1213","18-64","1775"
"Oldham","1213","18-64","1730"
"Poole","1213","18-64","1700"
"Reading","1213","18-64","1700"
"Middlesbrough","1213","18-64","1650"
"Barnsley","1213","18-64","1625"
"York","1213","18-64","1595"
"Blackburn with Darwen","1213","18-64","1555"
"Redcar and Cleveland","1213","18-64","1540"
"Harrow","1213","18-64","1530"
"Haringey","1213","18-64","1525"
"Sandwell","1213","18-64","1490"
"Waltham Forest","1213","18-64","1480"
"Hackney","1213","18-64","1470"
"Hammersmith and Fulham","1213","18-64","1460"
"Darlington","1213","18-64","1460"
"Merton","1213","18-64","1455"
"Bedford","1213","18-64","1450"
"Halton","1213","18-64","1445"
"Hartlepool","1213","18-64","1420"
"Slough","1213","18-64","1405"
"Wandsworth","1213","18-64","1345"
"Bracknell Forest","1213","18-64","1290"
"North Tyneside","1213","18-64","1215"
"Calderdale","1213","18-64","1190"
"Hounslow","1213","18-64","1165"
"Blackpool","1213","18-64","1145"
"Herefordshire","1213","18-64","1105"
"Dudley","1213","18-64","985"
"West Berkshire","1213","18-64","970"
"Barking and Dagenham","1213","18-64","940"
"Thurrock","1213","18-64","920"
"Isle of Wight","1213","18-64","880"
"Kingston upon Thames","1213","18-64","765"
"Wokingham","1213","18-64","730"
"Windsor and Maidenhead","1213","18-64","710"
"Richmond upon Thames","1213","18-64","630"
"North East Lincolnshire","1213","18-64","570"
"Rutland","1213","18-64","570"
"City of London","1213","18-64","65"
"Isles of Scilly","1213","18-64","15"
"Brent","1213","18-64","0"
"Walsall","1213","18-64","0"
"Kent","1314","18-64","24470"
"Hampshire","1314","18-64","19230"
"Essex","1314","18-64","17115"
"Birmingham","1314","18-64","16680"
"Hertfordshire","1314","18-64","15225"
"Devon","1314","18-64","14725"
"Surrey","1314","18-64","11990"
"Cornwall","1314","18-64","11770"
"Lincolnshire","1314","18-64","10615"
"Staffordshire","1314","18-64","10040"
"Norfolk","1314","18-64","10015"
"Wiltshire","1314","18-64","9665"
"Northamptonshire","1314","18-64","9395"
"Durham","1314","18-64","9175"
"Gloucestershire","1314","18-64","8655"
"Manchester","1314","18-64","8410"
"Leeds","1314","18-64","7715"
"East Sussex","1314","18-64","7095"
"Lancashire","1314","18-64","6665"
"Liverpool","1314","18-64","6635"
"North Yorkshire","1314","18-64","6490"
"Suffolk","1314","18-64","6170"
"Leicestershire","1314","18-64","6140"
"Nottinghamshire","1314","18-64","6065"
"Warwickshire","1314","18-64","6020"
"Worcestershire","1314","18-64","5825"
"Cumbria","1314","18-64","5520"
"Oxfordshire","1314","18-64","5485"
"Sheffield","1314","18-64","5335"
"Cambridgeshire","1314","18-64","4960"
"Rotherham","1314","18-64","4880"
"Coventry","1314","18-64","4820"
"Cheshire East","1314","18-64","4790"
"Southampton","1314","18-64","4660"
"Bradford","1314","18-64","4470"
"Bromley","1314","18-64","4455"
"Northumberland","1314","18-64","4435"
"Swindon","1314","18-64","4400"
"East Riding of Yorkshire","1314","18-64","4305"
"Nottingham","1314","18-64","4235"
"Somerset","1314","18-64","4190"
"Stoke-on-Trent","1314","18-64","4180"
"Tameside","1314","18-64","4145"
"Derbyshire","1314","18-64","4140"
"Dorset","1314","18-64","4050"
"Kirklees","1314","18-64","3955"
"Southwark","1314","18-64","3920"
"Wigan","1314","18-64","3680"
"Havering","1314","18-64","3675"
"Kingston upon Hull","1314","18-64","3580"
"Bexley","1314","18-64","3570"
"Leicester","1314","18-64","3545"
"Newham","1314","18-64","3540"
"Bristol","1314","18-64","3525"
"Cheshire West and Chester","1314","18-64","3235"
"Stockport","1314","18-64","3100"
"Medway Towns","1314","18-64","3070"
"Sefton","1314","18-64","2980"
"Bath and North East Somerset","1314","18-64","2950"
"Sunderland","1314","18-64","2940"
"Kensington and Chelsea","1314","18-64","2925"
"North Somerset","1314","18-64","2885"
"Derby","1314","18-64","2865"
"Doncaster","1314","18-64","2830"
"Portsmouth","1314","18-64","2795"
"Ealing","1314","18-64","2765"
"Wirral","1314","18-64","2730"
"Lambeth","1314","18-64","2725"
"Tower Hamlets","1314","18-64","2715"
"Greenwich","1314","18-64","2695"
"West Sussex","1314","18-64","2670"
"Walsall","1314","18-64","2660"
"Stockton-on-Tees","1314","18-64","2625"
"St. Helens","1314","18-64","2615"
"Luton","1314","18-64","2605"
"Enfield","1314","18-64","2570"
"Camden","1314","18-64","2565"
"Plymouth","1314","18-64","2555"
"Bury","1314","18-64","2550"
"Redbridge","1314","18-64","2520"
"Westminster","1314","18-64","2505"
"Gateshead","1314","18-64","2415"
"Wolverhampton","1314","18-64","2405"
"Wakefield","1314","18-64","2365"
"Barnet","1314","18-64","2355"
"Rochdale","1314","18-64","2325"
"Islington","1314","18-64","2320"
"Bolton","1314","18-64","2305"
"Middlesbrough","1314","18-64","2300"
"Telford and the Wrekin","1314","18-64","2275"
"Trafford","1314","18-64","2275"
"North Lincolnshire","1314","18-64","2220"
"Southend-on-Sea","1314","18-64","2205"
"Shropshire","1314","18-64","2190"
"Knowsley","1314","18-64","2150"
"Salford","1314","18-64","2085"
"Isle of Wight","1314","18-64","2080"
"Sutton","1314","18-64","2055"
"South Gloucestershire","1314","18-64","2050"
"Reading","1314","18-64","2045"
"Bournemouth","1314","18-64","2005"
"Newcastle upon Tyne","1314","18-64","2005"
"South Tyneside","1314","18-64","2000"
"Warrington","1314","18-64","1990"
"Central Bedfordshire","1314","18-64","1925"
"Barnsley","1314","18-64","1920"
"Torbay","1314","18-64","1905"
"Buckinghamshire","1314","18-64","1825"
"Peterborough","1314","18-64","1790"
"Brighton and Hove","1314","18-64","1745"
"Croydon","1314","18-64","1695"
"Hackney","1314","18-64","1680"
"Poole","1314","18-64","1665"
"Milton Keynes","1314","18-64","1655"
"Hillingdon","1314","18-64","1650"
"North Tyneside","1314","18-64","1640"
"Wandsworth","1314","18-64","1615"
"Darlington","1314","18-64","1595"
"Sandwell","1314","18-64","1590"
"Solihull","1314","18-64","1585"
"Blackburn with Darwen","1314","18-64","1555"
"Merton","1314","18-64","1545"
"Calderdale","1314","18-64","1540"
"Hartlepool","1314","18-64","1535"
"Bedford","1314","18-64","1520"
"Haringey","1314","18-64","1515"
"Redcar and Cleveland","1314","18-64","1515"
"Oldham","1314","18-64","1515"
"York","1314","18-64","1515"
"Hounslow","1314","18-64","1470"
"Harrow","1314","18-64","1460"
"Halton","1314","18-64","1415"
"Waltham Forest","1314","18-64","1410"
"Slough","1314","18-64","1320"
"West Berkshire","1314","18-64","1270"
"Blackpool","1314","18-64","1235"
"Herefordshire","1314","18-64","1065"
"Hammersmith and Fulham","1314","18-64","1035"
"Wokingham","1314","18-64","1005"
"Lewisham","1314","18-64","945"
"Barking and Dagenham","1314","18-64","940"
"Thurrock","1314","18-64","925"
"Dudley","1314","18-64","890"
"Kingston upon Thames","1314","18-64","860"
"Bracknell Forest","1314","18-64","675"
"Richmond upon Thames","1314","18-64","640"
"Windsor and Maidenhead","1314","18-64","540"
"Rutland","1314","18-64","490"
"Brent","1314","18-64","325"
"North East Lincolnshire","1314","18-64","230"
"City of London","1314","18-64","25"
"Isles of Scilly","1314","18-64","25"
